tiempo,prediccion,fase_aplicada,BenignoMalo_entre_Bolivar_Sucre_cola,BenignoMalo_entre_Bolivar_Sucre_espera,Sucre_llegada_BenignoMalo_cola,Sucre_llegada_BenignoMalo_espera
14795,,2,0,0.0,0,0.0
14800,,3,0,0.0,0,0.0
14805,,0,0,0.0,0,0.0
14810,,0,0,0.0,0,0.0
14815,,0,0,0.0,1,1.0
14820,,0,0,0.0,2,10.0
14825,,0,0,0.0,2,20.0
14830,,0,0,0.0,2,30.0
14835,,0,0,0.0,3,45.0
14840,,0,0,0.0,3,60.0
14845,,0,0,0.0,3,75.0
14850,,1,0,0.0,3,90.0
14855,,2,0,0.0,0,0.0
14860,,2,0,0.0,0,0.0
14865,,2,0,0.0,0,0.0
14870,,2,0,0.0,0,0.0
14875,,2,1,4.0,0,0.0
14880,,2,1,9.0,0,0.0
14885,,2,1,14.0,0,0.0
14890,,2,2,24.0,0,0.0
14895,,2,2,34.0,0,0.0
14900,,3,2,44.0,0,0.0
14905,,0,0,0.0,0,0.0
14910,,0,0,0.0,0,0.0
14915,,0,0,0.0,0,0.0
14920,,0,0,0.0,0,0.0
14925,,0,0,0.0,0,0.0
14930,,0,0,0.0,0,0.0
14935,,0,0,0.0,0,0.0
14940,,0,0,0.0,0,0.0
14945,,0,0,0.0,0,0.0
14950,,1,0,0.0,1,1.0
14955,,2,0,0.0,0,0.0
14960,,2,0,0.0,0,0.0
14965,,2,0,0.0,0,0.0
14970,,2,0,0.0,0,0.0
14975,,2,0,0.0,0,0.0
14980,,2,0,0.0,0,0.0
14985,,2,0,0.0,0,0.0
14990,,2,0,0.0,0,0.0
14995,,2,0,0.0,0,0.0
15000,,3,0,0.0,0,0.0
15005,,0,0,0.0,0,0.0
15010,,0,0,0.0,0,0.0
15015,,0,0,0.0,0,0.0
15020,,0,0,0.0,0,0.0
15025,,0,0,0.0,0,0.0
15030,,0,0,0.0,0,0.0
15035,,0,0,0.0,2,3.0
15040,,0,0,0.0,3,14.0
15045,,0,0,0.0,6,35.0
15050,,1,0,0.0,7,68.0
15055,,2,0,0.0,2,19.0
15060,,2,2,2.0,0,0.0
15065,,2,2,12.0,0,0.0
15070,,2,2,22.0,0,0.0
15075,,2,2,32.0,0,0.0
15080,,2,3,46.0,0,0.0
15085,,2,3,61.0,0,0.0
15090,,2,5,81.0,0,0.0
15095,,2,6,108.0,0,0.0
15100,,3,7,143.0,0,0.0
15105,,0,0,0.0,0,0.0
15110,,0,0,0.0,0,0.0
15115,,0,0,0.0,0,0.0
15120,,0,0,0.0,0,0.0
15125,,0,0,0.0,0,0.0
15130,,0,0,0.0,0,0.0
15135,,0,0,0.0,0,0.0
15140,,0,0,0.0,0,0.0
15145,,0,0,0.0,0,0.0
15150,,1,0,0.0,0,0.0
15155,,2,0,0.0,0,0.0
15160,,2,0,0.0,0,0.0
15165,,2,0,0.0,0,0.0
15170,,2,0,0.0,0,0.0
15175,,2,2,5.0,0,0.0
15180,,2,2,15.0,0,0.0
15185,,2,2,25.0,0,0.0
15190,,2,2,35.0,0,0.0
15195,,2,2,45.0,0,0.0
15200,,3,2,55.0,0,0.0
15205,,0,0,0.0,0,0.0
15210,,0,0,0.0,1,3.0
15215,,0,0,0.0,2,10.0
15220,,0,0,0.0,3,21.0
15225,,0,0,0.0,3,36.0
15230,,0,0,0.0,3,51.0
15235,,0,0,0.0,3,66.0
15240,,0,0,0.0,3,81.0
15245,,0,0,0.0,3,96.0
15250,,1,0,0.0,3,111.0
15255,,2,0,0.0,0,0.0
15260,,2,1,1.0,0,0.0
15265,,2,1,6.0,0,0.0
15270,,2,1,11.0,0,0.0
15275,,2,1,16.0,0,0.0
15280,,2,1,21.0,0,0.0
15285,,2,1,26.0,0,0.0
15290,,2,1,31.0,0,0.0
15295,,2,2,40.0,0,0.0
15300,,3,2,50.0,0,0.0
15305,,0,0,0.0,0,0.0
15310,,0,0,0.0,0,0.0
15315,,0,0,0.0,0,0.0
15320,,0,0,0.0,0,0.0
15325,,0,0,0.0,0,0.0
15330,,0,0,0.0,0,0.0
15335,,0,0,0.0,0,0.0
15340,,0,0,0.0,1,1.0
15345,,0,0,0.0,2,8.0
15350,,1,0,0.0,2,18.0
15355,,2,0,0.0,0,0.0
15360,,2,0,0.0,0,0.0
15365,,2,0,0.0,0,0.0
15370,,2,0,0.0,0,0.0
15375,,2,1,5.0,0,0.0
15380,,2,1,10.0,0,0.0
15385,,2,1,15.0,0,0.0
15390,,2,1,20.0,0,0.0
15395,,2,1,25.0,0,0.0
15400,,3,2,32.0,0,0.0
15405,,0,0,0.0,1,3.0
15410,,0,0,0.0,1,8.0
15415,,0,0,0.0,1,13.0
15420,,0,0,0.0,1,18.0
15425,,0,0,0.0,1,23.0
15430,,0,0,0.0,1,28.0
15435,,0,0,0.0,1,33.0
15440,,0,0,0.0,1,38.0
15445,,0,0,0.0,1,43.0
15450,,1,0,0.0,1,48.0
15455,,2,0,0.0,0,0.0
15460,,2,0,0.0,0,0.0
15465,,2,0,0.0,0,0.0
15470,,2,0,0.0,0,0.0
15475,,2,0,0.0,0,0.0
15480,,2,0,0.0,0,0.0
15485,,2,0,0.0,0,0.0
15490,,2,0,0.0,0,0.0
15495,,2,0,0.0,0,0.0
15500,,3,0,0.0,0,0.0
15505,,0,0,0.0,0,0.0
15510,,0,0,0.0,0,0.0
15515,,0,0,0.0,0,0.0
15520,,0,0,0.0,0,0.0
15525,,0,0,0.0,0,0.0
15530,,0,0,0.0,0,0.0
15535,,0,0,0.0,0,0.0
15540,,0,0,0.0,0,0.0
15545,,0,0,0.0,0,0.0
15550,,1,0,0.0,0,0.0
15555,,2,0,0.0,0,0.0
15560,,2,0,0.0,0,0.0
15565,,2,0,0.0,0,0.0
15570,,2,1,4.0,0,0.0
15575,,2,2,11.0,0,0.0
15580,,2,2,21.0,0,0.0
15585,,2,4,38.0,0,0.0
15590,,2,4,58.0,0,0.0
15595,,2,4,78.0,0,0.0
15600,,3,4,98.0,1,1.0
15605,,0,0,0.0,2,9.0
15610,,0,0,0.0,2,19.0
15615,,0,0,0.0,2,29.0
15620,,0,0,0.0,2,39.0
15625,,0,0,0.0,2,49.0
15630,,0,0,0.0,2,59.0
15635,,0,0,0.0,2,69.0
15640,,0,0,0.0,2,79.0
15645,,0,0,0.0,2,89.0
15650,,1,0,0.0,2,99.0
15655,,2,0,0.0,0,0.0
15660,,2,0,0.0,0,0.0
15665,,2,0,0.0,0,0.0
15670,,2,0,0.0,0,0.0
15675,,2,0,0.0,0,0.0
15680,,2,0,0.0,0,0.0
15685,,2,0,0.0,0,0.0
15690,,2,1,2.0,0,0.0
15695,,2,1,7.0,0,0.0
15700,,3,1,12.0,0,0.0
15705,,0,0,0.0,1,3.0
15710,,0,0,0.0,1,8.0
15715,,0,0,0.0,1,13.0
15720,,0,0,0.0,1,18.0
15725,,0,0,0.0,1,23.0
15730,,0,0,0.0,1,28.0
15735,,0,0,0.0,2,34.0
15740,,0,0,0.0,4,50.0
15745,,0,0,0.0,5,75.0
15750,,1,0,0.0,5,100.0
15755,,2,0,0.0,0,0.0
15760,,2,0,0.0,0,0.0
15765,,2,0,0.0,0,0.0
15770,,2,1,3.0,0,0.0
15775,,2,1,8.0,0,0.0
15780,,2,2,18.0,0,0.0
15785,,2,2,28.0,0,0.0
15790,,2,2,38.0,0,0.0
15795,,2,2,48.0,0,0.0
15800,,3,2,58.0,0,0.0
15805,,0,0,0.0,0,0.0
15810,,0,0,0.0,0,0.0
15815,,0,0,0.0,0,0.0
15820,,0,0,0.0,0,0.0
15825,,0,0,0.0,0,0.0
15830,,0,0,0.0,0,0.0
15835,,0,0,0.0,0,0.0
15840,,0,0,0.0,0,0.0
15845,,0,0,0.0,0,0.0
15850,,1,0,0.0,0,0.0
15855,,2,0,0.0,0,0.0
15860,,2,0,0.0,0,0.0
15865,,2,0,0.0,0,0.0
15870,,2,0,0.0,0,0.0
15875,,2,0,0.0,0,0.0
15880,,2,0,0.0,0,0.0
15885,,2,0,0.0,0,0.0
15890,,2,0,0.0,0,0.0
15895,,2,0,0.0,0,0.0
15900,,3,0,0.0,0,0.0
15905,,0,0,0.0,1,3.0
15910,,0,0,0.0,4,16.0
15915,,0,0,0.0,5,40.0
15920,,0,0,0.0,6,68.0
15925,,0,0,0.0,6,98.0
15930,,0,0,0.0,6,128.0
15935,,0,0,0.0,6,158.0
15940,,0,0,0.0,6,188.0
15945,,0,0,0.0,7,219.0
15950,,1,0,0.0,8,258.0
15955,,2,0,0.0,3,58.0
15960,,2,0,0.0,0,0.0
15965,,2,1,1.0,0,0.0
15970,,2,2,10.0,0,0.0
15975,,2,4,27.0,0,0.0
15980,,2,4,47.0,0,0.0
15985,,2,4,67.0,0,0.0
15990,,2,6,92.0,0,0.0
15995,,2,6,122.0,0,0.0
16000,,3,9,161.0,0,0.0
16005,,0,2,24.0,0,0.0
16010,,0,0,0.0,0,0.0
16015,,0,0,0.0,0,0.0
16020,,0,0,0.0,0,0.0
16025,,0,0,0.0,0,0.0
16030,,0,0,0.0,0,0.0
16035,,0,0,0.0,0,0.0
16040,,0,0,0.0,0,0.0
16045,,0,0,0.0,0,0.0
16050,,1,0,0.0,0,0.0
16055,,2,0,0.0,0,0.0
16060,,2,0,0.0,0,0.0
16065,,2,0,0.0,0,0.0
16070,,2,0,0.0,0,0.0
16075,,2,0,0.0,0,0.0
16080,,2,0,0.0,0,0.0
16085,,2,0,0.0,0,0.0
16090,,2,0,0.0,0,0.0
16095,,2,0,0.0,0,0.0
16100,,3,0,0.0,0,0.0
16105,,0,0,0.0,0,0.0
16110,,0,0,0.0,0,0.0
16115,,0,0,0.0,0,0.0
16120,,0,0,0.0,0,0.0
16125,,0,0,0.0,0,0.0
16130,,0,0,0.0,2,7.0
16135,,0,0,0.0,3,21.0
16140,,0,0,0.0,4,40.0
16145,,0,0,0.0,4,60.0
16150,,1,0,0.0,4,80.0
16155,,2,0,0.0,0,0.0
16160,,2,0,0.0,0,0.0
16165,,2,0,0.0,0,0.0
16170,,2,0,0.0,0,0.0
16175,,2,0,0.0,0,0.0
16180,,2,1,1.0,0,0.0
16185,,2,1,6.0,0,0.0
16190,,2,1,11.0,0,0.0
16195,,2,1,16.0,0,0.0
16200,,3,1,21.0,0,0.0
16205,,0,0,0.0,0,0.0
16210,,0,0,0.0,0,0.0
16215,,0,0,0.0,0,0.0
16220,,0,0,0.0,0,0.0
16225,,0,0,0.0,0,0.0
16230,,0,0,0.0,0,0.0
16235,,0,0,0.0,0,0.0
16240,,0,0,0.0,1,1.0
16245,,0,0,0.0,1,6.0
16250,,1,0,0.0,1,11.0
16255,,2,0,0.0,0,0.0
16260,,2,0,0.0,0,0.0
16265,,2,2,10.0,0,0.0
16270,,2,2,20.0,0,0.0
16275,,2,3,35.0,0,0.0
16280,,2,3,50.0,0,0.0
16285,,2,4,68.0,0,0.0
16290,,2,4,88.0,0,0.0
16295,,2,4,108.0,0,0.0
16300,,3,4,128.0,0,0.0
16305,,0,0,0.0,0,0.0
16310,,0,0,0.0,0,0.0
16315,,0,0,0.0,1,3.0
16320,,0,0,0.0,1,8.0
16325,,0,0,0.0,1,13.0
16330,,0,0,0.0,1,18.0
16335,,0,0,0.0,1,23.0
16340,,0,0,0.0,4,36.0
16345,,0,0,0.0,5,59.0
16350,,1,0,0.0,6,85.0
16355,,2,1,2.0,1,6.0
16360,,2,2,12.0,0,0.0
16365,,2,2,22.0,0,0.0
16370,,2,2,32.0,0,0.0
16375,,2,2,42.0,0,0.0
16380,,2,2,52.0,0,0.0
16385,,2,3,63.0,0,0.0
16390,,2,5,85.0,0,0.0
16395,,2,7,114.0,0,0.0
16400,,3,7,149.0,0,0.0
16405,,0,0,0.0,0,0.0
16410,,0,0,0.0,0,0.0
16415,,0,0,0.0,0,0.0
16420,,0,0,0.0,0,0.0
16425,,0,0,0.0,0,0.0
16430,,0,0,0.0,0,0.0
16435,,0,0,0.0,1,2.0
16440,,0,0,0.0,1,7.0
16445,,0,0,0.0,1,12.0
16450,,1,0,0.0,1,17.0
16455,,2,0,0.0,0,0.0
16460,,2,0,0.0,0,0.0
16465,,2,0,0.0,0,0.0
16470,,2,2,4.0,0,0.0
16475,,2,3,16.0,0,0.0
16480,,2,3,31.0,0,0.0
16485,,2,3,46.0,0,0.0
16490,,2,3,61.0,0,0.0
16495,,2,3,76.0,0,0.0
16500,,3,3,91.0,0,0.0
16505,,0,0,0.0,0,0.0
16510,,0,0,0.0,0,0.0
16515,,0,0,0.0,0,0.0
16520,,0,0,0.0,0,0.0
16525,,0,0,0.0,1,4.0
16530,,0,0,0.0,1,9.0
16535,,0,0,0.0,2,19.0
16540,,0,0,0.0,2,29.0
16545,,0,0,0.0,2,39.0
16550,,1,0,0.0,2,49.0
16555,,2,0,0.0,0,0.0
16560,,2,0,0.0,0,0.0
16565,,2,0,0.0,0,0.0
16570,,2,0,0.0,0,0.0
16575,,2,0,0.0,0,0.0
16580,,2,0,0.0,0,0.0
16585,,2,0,0.0,0,0.0
16590,,2,1,2.0,0,0.0
16595,,2,1,7.0,0,0.0
16600,,3,1,12.0,0,0.0
16605,,0,0,0.0,0,0.0
16610,,0,0,0.0,1,1.0
16615,,0,0,0.0,1,6.0
16620,,0,0,0.0,1,11.0
16625,,0,0,0.0,1,16.0
16630,,0,0,0.0,1,21.0
16635,,0,0,0.0,1,26.0
16640,,0,0,0.0,1,31.0
16645,,0,0,0.0,1,36.0
16650,,1,0,0.0,2,45.0
16655,,2,0,0.0,0,0.0
16660,,2,0,0.0,0,0.0
16665,,2,0,0.0,0,0.0
16670,,2,1,4.0,0,0.0
16675,,2,1,9.0,0,0.0
16680,,2,1,14.0,0,0.0
16685,,2,1,19.0,0,0.0
16690,,2,1,24.0,0,0.0
16695,,2,1,29.0,0,0.0
16700,,3,1,34.0,0,0.0
16705,,0,0,0.0,0,0.0
16710,,0,0,0.0,0,0.0
16715,,0,0,0.0,0,0.0
16720,,0,0,0.0,0,0.0
16725,,0,0,0.0,0,0.0
16730,,0,0,0.0,0,0.0
16735,,0,0,0.0,0,0.0
16740,,0,0,0.0,0,0.0
16745,,0,0,0.0,0,0.0
16750,,1,0,0.0,0,0.0
16755,,2,0,0.0,0,0.0
16760,,2,0,0.0,0,0.0
16765,,2,0,0.0,0,0.0
16770,,2,0,0.0,0,0.0
16775,,2,0,0.0,0,0.0
16780,,2,0,0.0,0,0.0
16785,,2,0,0.0,0,0.0
16790,,2,0,0.0,0,0.0
16795,,2,0,0.0,0,0.0
16800,,3,0,0.0,0,0.0
16805,,0,0,0.0,0,0.0
16810,,0,0,0.0,0,0.0
16815,,0,0,0.0,0,0.0
16820,,0,0,0.0,0,0.0
16825,,0,0,0.0,1,3.0
16830,,0,0,0.0,1,8.0
16835,,0,0,0.0,1,13.0
16840,,0,0,0.0,1,18.0
16845,,0,0,0.0,1,23.0
16850,,1,0,0.0,1,28.0
16855,,2,0,0.0,0,0.0
16860,,2,0,0.0,0,0.0
16865,,2,0,0.0,0,0.0
16870,,2,2,3.0,0,0.0
16875,,2,4,18.0,0,0.0
16880,,2,5,42.0,0,0.0
16885,,2,6,72.0,0,0.0
16890,,2,6,102.0,0,0.0
16895,,2,6,132.0,0,0.0
16900,,3,6,162.0,0,0.0
16905,,0,0,0.0,0,0.0
16910,,0,0,0.0,0,0.0
16915,,0,0,0.0,2,8.0
16920,,0,0,0.0,2,18.0
16925,,0,0,0.0,2,28.0
16930,,0,0,0.0,2,38.0
16935,,0,0,0.0,2,48.0
16940,,0,0,0.0,2,58.0
16945,,0,0,0.0,2,68.0
16950,,1,0,0.0,2,78.0
16955,,2,0,0.0,0,0.0
16960,,2,0,0.0,0,0.0
16965,,2,0,0.0,0,0.0
16970,,2,0,0.0,0,0.0
16975,,2,0,0.0,0,0.0
16980,,2,0,0.0,0,0.0
16985,,2,0,0.0,0,0.0
16990,,2,0,0.0,0,0.0
16995,,2,0,0.0,0,0.0
17000,,3,0,0.0,0,0.0
17005,,0,0,0.0,0,0.0
17010,,0,0,0.0,1,4.0
17015,,0,0,0.0,1,9.0
17020,,0,0,0.0,1,14.0
17025,,0,0,0.0,1,19.0
17030,,0,0,0.0,1,24.0
17035,,0,0,0.0,1,29.0
17040,,0,0,0.0,1,34.0
17045,,0,0,0.0,4,48.0
17050,,1,0,0.0,5,72.0
17055,,2,0,0.0,0,0.0
17060,,2,1,1.0,0,0.0
17065,,2,1,6.0,0,0.0
17070,,2,2,14.0,0,0.0
17075,,2,2,24.0,0,0.0
17080,,2,3,35.0,0,0.0
17085,,2,3,50.0,0,0.0
17090,,2,3,65.0,0,0.0
17095,,2,3,80.0,0,0.0
17100,,3,3,95.0,0,0.0
17105,,0,0,0.0,0,0.0
17110,,0,0,0.0,0,0.0
17115,,0,0,0.0,1,1.0
17120,,0,0,0.0,1,6.0
17125,,0,0,0.0,1,11.0
17130,,0,0,0.0,2,18.0
17135,,0,0,0.0,2,28.0
17140,,0,0,0.0,2,38.0
17145,,0,0,0.0,2,48.0
17150,,1,0,0.0,2,58.0
17155,,2,1,1.0,0,0.0
17160,,2,1,6.0,0,0.0
17165,,2,1,11.0,0,0.0
17170,,2,1,16.0,0,0.0
17175,,2,1,21.0,0,0.0
17180,,2,1,26.0,0,0.0
17185,,2,2,32.0,0,0.0
17190,,2,2,42.0,0,0.0
17195,,2,2,52.0,0,0.0
17200,,3,2,62.0,0,0.0
17205,,0,0,0.0,0,0.0
17210,,0,0,0.0,2,6.0
17215,,0,0,0.0,4,22.0
17220,,0,0,0.0,4,42.0
17225,,0,0,0.0,6,68.0
17230,,0,0,0.0,6,98.0
17235,,0,0,0.0,6,128.0
17240,,0,0,0.0,6,158.0
17245,,0,0,0.0,6,188.0
17250,,1,0,0.0,6,218.0
17255,,2,0,0.0,1,31.0
17260,,2,0,0.0,0,0.0
17265,,2,0,0.0,0,0.0
17270,,2,1,2.0,0,0.0
17275,,2,3,12.0,0,0.0
17280,,2,3,27.0,0,0.0
17285,,2,3,42.0,0,0.0
17290,,2,3,57.0,0,0.0
17295,,2,3,72.0,0,0.0
17300,,3,4,88.0,0,0.0
17305,,0,0,0.0,1,3.0
17310,,0,0,0.0,2,12.0
17315,,0,0,0.0,2,22.0
17320,,0,0,0.0,2,32.0
17325,,0,0,0.0,2,42.0
17330,,0,0,0.0,2,52.0
17335,,0,0,0.0,2,62.0
17340,,0,0,0.0,2,72.0
17345,,0,0,0.0,2,82.0
17350,,1,0,0.0,2,92.0
17355,,2,0,0.0,0,0.0
17360,,2,0,0.0,0,0.0
17365,,2,0,0.0,0,0.0
17370,,2,0,0.0,0,0.0
17375,,2,0,0.0,0,0.0
17380,,2,0,0.0,0,0.0
17385,,2,0,0.0,0,0.0
17390,,2,0,0.0,0,0.0
17395,,2,0,0.0,0,0.0
17400,,3,0,0.0,0,0.0
17405,,0,0,0.0,0,0.0
17410,,0,0,0.0,2,4.0
17415,,0,0,0.0,2,14.0
17420,,0,0,0.0,2,24.0
17425,,0,0,0.0,2,34.0
17430,,0,0,0.0,2,44.0
17435,,0,0,0.0,3,56.0
17440,,0,0,0.0,4,75.0
17445,,0,0,0.0,5,100.0
17450,,1,0,0.0,5,125.0
17455,,2,0,0.0,0,0.0
17460,,2,0,0.0,0,0.0
17465,,2,0,0.0,0,0.0
17470,,2,0,0.0,0,0.0
17475,,2,0,0.0,0,0.0
17480,,2,0,0.0,0,0.0
17485,,2,1,4.0,0,0.0
17490,,2,1,9.0,0,0.0
17495,,2,2,18.0,0,0.0
17500,,3,2,28.0,0,0.0
17505,,0,0,0.0,0,0.0
17510,,0,0,0.0,0,0.0
17515,,0,0,0.0,0,0.0
17520,,0,0,0.0,0,0.0
17525,,0,0,0.0,0,0.0
17530,,0,0,0.0,0,0.0
17535,,0,0,0.0,0,0.0
17540,,0,0,0.0,0,0.0
17545,,0,0,0.0,0,0.0
17550,,1,0,0.0,0,0.0
17555,,2,1,3.0,0,0.0
17560,,2,1,8.0,0,0.0
17565,,2,2,17.0,0,0.0
17570,,2,3,32.0,0,0.0
17575,,2,3,47.0,0,0.0
17580,,2,3,62.0,0,0.0
17585,,2,3,77.0,0,0.0
17590,,2,3,92.0,0,0.0
17595,,2,3,107.0,0,0.0
17600,,3,3,122.0,0,0.0
17605,,0,0,0.0,0,0.0
17610,,0,0,0.0,0,0.0
17615,,0,0,0.0,0,0.0
17620,,0,0,0.0,0,0.0
17625,,0,0,0.0,0,0.0
17630,,0,0,0.0,0,0.0
17635,,0,0,0.0,0,0.0
17640,,0,0,0.0,1,1.0
17645,,0,0,0.0,3,11.0
17650,,1,0,0.0,5,33.0
17655,,2,1,1.0,0,0.0
17660,,2,2,9.0,0,0.0
17665,,2,2,19.0,0,0.0
17670,,2,2,29.0,0,0.0
17675,,2,2,39.0,0,0.0
17680,,2,2,49.0,0,0.0
17685,,2,2,59.0,0,0.0
17690,,2,3,71.0,0,0.0
17695,,2,6,98.0,0,0.0
17700,,3,7,130.0,1,1.0
17705,,0,0,0.0,2,7.0
17710,,0,0,0.0,3,21.0
17715,,0,0,0.0,3,36.0
17720,,0,0,0.0,3,51.0
17725,,0,0,0.0,3,66.0
17730,,0,0,0.0,3,81.0
17735,,0,0,0.0,3,96.0
17740,,0,0,0.0,3,111.0
17745,,0,0,0.0,3,126.0
17750,,1,0,0.0,3,141.0
17755,,2,0,0.0,0,0.0
17760,,2,0,0.0,0,0.0
17765,,2,0,0.0,0,0.0
17770,,2,1,4.0,0,0.0
17775,,2,3,17.0,0,0.0
17780,,2,3,32.0,0,0.0
17785,,2,4,52.0,0,0.0
17790,,2,4,72.0,0,0.0
17795,,2,4,92.0,0,0.0
17800,,3,4,112.0,0,0.0
17805,,0,0,0.0,0,0.0
17810,,0,0,0.0,0,0.0
17815,,0,0,0.0,0,0.0
17820,,0,0,0.0,0,0.0
17825,,0,0,0.0,1,1.0
17830,,0,0,0.0,2,8.0
17835,,0,0,0.0,2,18.0
17840,,0,0,0.0,2,28.0
17845,,0,0,0.0,2,38.0
17850,,1,0,0.0,2,48.0
17855,,2,0,0.0,0,0.0
17860,,2,1,4.0,0,0.0
17865,,2,1,9.0,0,0.0
17870,,2,1,14.0,0,0.0
17875,,2,1,19.0,0,0.0
17880,,2,1,24.0,0,0.0
17885,,2,1,29.0,0,0.0
17890,,2,1,34.0,0,0.0
17895,,2,1,39.0,0,0.0
17900,,3,1,44.0,0,0.0
17905,,0,0,0.0,0,0.0
17910,,0,0,0.0,0,0.0
17915,,0,0,0.0,0,0.0
17920,,0,0,0.0,0,0.0
17925,,0,0,0.0,0,0.0
17930,,0,0,0.0,0,0.0
17935,,0,0,0.0,0,0.0
17940,,0,0,0.0,0,0.0
17945,,0,0,0.0,0,0.0
17950,,1,0,0.0,0,0.0
17955,,2,0,0.0,0,0.0
17960,,2,0,0.0,0,0.0
17965,,2,1,2.0,0,0.0
17970,,2,1,7.0,0,0.0
17975,,2,1,12.0,0,0.0
17980,,2,1,17.0,0,0.0
17985,,2,1,22.0,0,0.0
17990,,2,1,27.0,0,0.0
17995,,2,1,32.0,0,0.0
18000,,3,1,37.0,0,0.0
18005,,0,0,0.0,0,0.0
18010,,0,0,0.0,0,0.0
18015,,0,0,0.0,0,0.0
18020,,0,0,0.0,0,0.0
18025,,0,0,0.0,0,0.0
18030,,0,0,0.0,0,0.0
18035,,0,0,0.0,0,0.0
18040,,0,0,0.0,0,0.0
18045,,0,0,0.0,0,0.0
18050,,1,0,0.0,0,0.0
18055,,2,0,0.0,0,0.0
18060,,2,0,0.0,0,0.0
18065,,2,0,0.0,0,0.0
18070,,2,1,3.0,0,0.0
18075,,2,1,8.0,0,0.0
18080,,2,1,13.0,0,0.0
18085,,2,1,18.0,0,0.0
18090,,2,1,23.0,0,0.0
18095,,2,1,28.0,0,0.0
18100,,3,1,33.0,0,0.0
18105,,0,0,0.0,0,0.0
18110,,0,0,0.0,0,0.0
18115,,0,0,0.0,0,0.0
18120,,0,0,0.0,0,0.0
18125,,0,0,0.0,0,0.0
18130,,0,0,0.0,0,0.0
18135,,0,0,0.0,1,1.0
18140,,0,0,0.0,1,6.0
18145,,0,0,0.0,1,11.0
18150,,1,0,0.0,1,16.0
18155,,2,1,3.0,0,0.0
18160,,2,1,8.0,0,0.0
18165,,2,1,13.0,0,0.0
18170,,2,2,23.0,0,0.0
18175,,2,4,39.0,0,0.0
18180,,2,6,63.0,0,0.0
18185,,2,7,96.0,0,0.0
18190,,2,7,131.0,0,0.0
18195,,2,7,166.0,0,0.0
18200,,3,7,201.0,0,0.0
18205,,0,0,0.0,0,0.0
18210,,0,0,0.0,0,0.0
18215,,0,0,0.0,0,0.0
18220,,0,0,0.0,0,0.0
18225,,0,0,0.0,2,6.0
18230,,0,0,0.0,2,16.0
18235,,0,0,0.0,2,26.0
18240,,0,0,0.0,2,36.0
18245,,0,0,0.0,2,46.0
18250,,1,0,0.0,2,56.0
18255,,2,0,0.0,0,0.0
18260,,2,0,0.0,0,0.0
18265,,2,0,0.0,0,0.0
18270,,2,0,0.0,0,0.0
18275,,2,0,0.0,0,0.0
18280,,2,0,0.0,0,0.0
18285,,2,0,0.0,0,0.0
18290,,2,0,0.0,0,0.0
18295,,2,0,0.0,0,0.0
18300,,3,0,0.0,0,0.0
18305,,0,0,0.0,0,0.0
18310,,0,0,0.0,0,0.0
18315,,0,0,0.0,1,4.0
18320,,0,0,0.0,2,14.0
18325,,0,0,0.0,2,24.0
18330,,0,0,0.0,2,34.0
18335,,0,0,0.0,2,44.0
18340,,0,0,0.0,2,54.0
18345,,0,0,0.0,2,64.0
18350,,1,0,0.0,5,84.0
18355,,2,0,0.0,1,4.0
18360,,2,0,0.0,0,0.0
18365,,2,0,0.0,0,0.0
18370,,2,1,1.0,0,0.0
18375,,2,1,6.0,0,0.0
18380,,2,2,14.0,0,0.0
18385,,2,2,24.0,0,0.0
18390,,2,2,34.0,0,0.0
18395,,2,2,44.0,0,0.0
18400,,3,2,54.0,0,0.0
18405,,0,0,0.0,0,0.0
18410,,0,0,0.0,0,0.0
18415,,0,0,0.0,0,0.0
18420,,0,0,0.0,0,0.0
18425,,0,0,0.0,0,0.0
18430,,0,0,0.0,0,0.0
18435,,0,0,0.0,0,0.0
18440,,0,0,0.0,0,0.0
18445,,0,0,0.0,0,0.0
18450,,1,0,0.0,0,0.0
18455,,2,0,0.0,0,0.0
18460,,2,0,0.0,0,0.0
18465,,2,0,0.0,0,0.0
18470,,2,0,0.0,0,0.0
18475,,2,0,0.0,0,0.0
18480,,2,0,0.0,0,0.0
18485,,2,0,0.0,0,0.0
18490,,2,0,0.0,0,0.0
18495,,2,0,0.0,0,0.0
18500,,3,0,0.0,0,0.0
18505,,0,0,0.0,0,0.0
18510,,0,0,0.0,1,3.0
18515,,0,0,0.0,3,12.0
18520,,0,0,0.0,5,34.0
18525,,0,0,0.0,5,59.0
18530,,0,0,0.0,6,87.0
18535,,0,0,0.0,6,117.0
18540,,0,0,0.0,6,147.0
18545,,0,0,0.0,6,177.0
18550,,1,0,0.0,6,207.0
18555,,2,0,0.0,1,28.0
18560,,2,0,0.0,0,0.0
18565,,2,0,0.0,0,0.0
18570,,2,1,3.0,0,0.0
18575,,2,3,13.0,0,0.0
18580,,2,3,28.0,0,0.0
18585,,2,3,43.0,0,0.0
18590,,2,5,65.0,0,0.0
18595,,2,6,92.0,0,0.0
18600,,3,8,126.0,0,0.0
18605,,0,1,6.0,0,0.0
18610,,0,0,0.0,0,0.0
18615,,0,0,0.0,1,4.0
18620,,0,0,0.0,1,9.0
18625,,0,0,0.0,1,14.0
18630,,0,0,0.0,1,19.0
18635,,0,0,0.0,1,24.0
18640,,0,0,0.0,1,29.0
18645,,0,0,0.0,1,34.0
